bodypart,Modality,Laterality,RecID,Recommendable
Abd/Pelv Additional Arteries,US • Transrectal,Bilateral,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,US • Transrectal,Left,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,US • Transrectal,Right,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,US • Transrectal,Unilateral,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,US • Transrectal,Unspecified,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,US Duplex,Bilateral,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,US Duplex,Left,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,US Duplex,Right,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,US Duplex,Unilateral,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,US Duplex,Unspecified,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,Vascular Lab,Bilateral,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,Vascular Lab,Left,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,Vascular Lab,Right,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,Vascular Lab,Unilateral,6753,US Abdomen Vasculature
Abd/Pelv Additional Arteries,Vascular Lab,Unspecified,6753,US Abdomen Vasculature
Abdomen,Calcium Scoring,Bilateral,6409,CT Abdomen Pelvis
Abdomen,Calcium Scoring,Left,6409,CT Abdomen Pelvis
Abdomen,Calcium Scoring,Right,6409,CT Abdomen Pelvis
Abdomen,Calcium Scoring,Unilateral,6409,CT Abdomen Pelvis
Abdomen,Calcium Scoring,Unspecified,6409,CT Abdomen Pelvis
Abdomen,Conventional Tomography,Bilateral,6409,CT Abdomen Pelvis
Abdomen,Conventional Tomography,Left,6409,CT Abdomen Pelvis
Abdomen,Conventional Tomography,Right,6409,CT Abdomen Pelvis
Abdomen,Conventional Tomography,Unilateral,6409,CT Abdomen Pelvis
Abdomen,Conventional Tomography,Unspecified,6409,CT Abdomen Pelvis
Abdomen,CT,Bilateral,6409,CT Abdomen Pelvis
Abdomen,CT,Left,6409,CT Abdomen Pelvis
Abdomen,CT,Right,6409,CT Abdomen Pelvis
Abdomen,CT,Unilateral,6409,CT Abdomen Pelvis
Abdomen,CT,Unspecified,6409,CT Abdomen Pelvis
Abdomen,CTA,Bilateral,6679,CTA Abdomen
Abdomen,CTA,Left,6679,CTA Abdomen
Abdomen,CTA,Right,6679,CTA Abdomen
Abdomen,CTA,Unilateral,6679,CTA Abdomen
Abdomen,CTA,Unspecified,6679,CTA Abdomen
Abdomen,Fluoroscopy,Bilateral,6474,FL Upper GI
Abdomen,Fluoroscopy,Left,6474,FL Upper GI
Abdomen,Fluoroscopy,Right,6474,FL Upper GI
Abdomen,Fluoroscopy,Unilateral,6474,FL Upper GI
Abdomen,Fluoroscopy,Unspecified,6474,FL Upper GI
Abdomen,Fluoroscopy - Dynamic,Bilateral,6474,FL Upper GI
Abdomen,Fluoroscopy - Dynamic,Left,6474,FL Upper GI
Abdomen,Fluoroscopy - Dynamic,Right,6474,FL Upper GI
Abdomen,Fluoroscopy - Dynamic,Unilateral,6474,FL Upper GI
Abdomen,Fluoroscopy - Dynamic,Unspecified,6474,FL Upper GI
Abdomen,MR,Bilateral,6481,MR Abdomen
Abdomen,MR,Left,6481,MR Abdomen
Abdomen,MR,Right,6481,MR Abdomen
Abdomen,MR,Unilateral,6481,MR Abdomen
Abdomen,MR,Unspecified,6481,MR Abdomen
Abdomen,MRA,Bilateral,6539,MRA Abdomen
Abdomen,MRA,Left,6539,MRA Abdomen
Abdomen,MRA,Right,6539,MRA Abdomen
Abdomen,MRA,Unilateral,6539,MRA Abdomen
Abdomen,MRA,Unspecified,6539,MRA Abdomen
Abdomen,MRI,Bilateral,6481,MR Abdomen
Abdomen,MRI,Left,6481,MR Abdomen
Abdomen,MRI,Right,6481,MR Abdomen
Abdomen,MRI,Unilateral,6481,MR Abdomen
Abdomen,MRI,Unspecified,6481,MR Abdomen
Abdomen,MRI - Flow Mapping,Bilateral,6481,MR Abdomen
Abdomen,MRI - Flow Mapping,Left,6481,MR Abdomen
Abdomen,MRI - Flow Mapping,Right,6481,MR Abdomen
Abdomen,MRI - Flow Mapping,Unilateral,6481,MR Abdomen
Abdomen,MRI - Flow Mapping,Unspecified,6481,MR Abdomen
Abdomen,MRI - Functional,Bilateral,6481,MR Abdomen
Abdomen,MRI - Functional,Left,6481,MR Abdomen
Abdomen,MRI - Functional,Right,6481,MR Abdomen
Abdomen,MRI - Functional,Unilateral,6481,MR Abdomen
Abdomen,MRI - Functional,Unspecified,6481,MR Abdomen
Abdomen,MRI-MRCP,Bilateral,6337,MR Abdomen with MRCP
Abdomen,MRI-MRCP,Left,6337,MR Abdomen with MRCP
Abdomen,MRI-MRCP,Right,6337,MR Abdomen with MRCP
Abdomen,MRI-MRCP,Unilateral,6337,MR Abdomen with MRCP
Abdomen,MRI-MRCP,Unspecified,6337,MR Abdomen with MRCP
Abdomen,Pelvimetry,Bilateral,6596,XR Abdomen
Abdomen,Pelvimetry,Left,6596,XR Abdomen
Abdomen,Pelvimetry,Right,6596,XR Abdomen
Abdomen,Pelvimetry,Unilateral,6596,XR Abdomen
Abdomen,Pelvimetry,Unspecified,6596,XR Abdomen
Abdomen,PET,Bilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET,Left,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET,Right,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET,Unilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET,Unspecified,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET - Perfusion,Bilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET - Perfusion,Left,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET - Perfusion,Right,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET - Perfusion,Unilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET - Perfusion,Unspecified,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET w/ CT,Bilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET w/ CT,Left,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET w/ CT,Right,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET w/ CT,Unilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET w/ CT,Unspecified,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET w/CT,Bilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET w/CT,Left,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET w/CT,Right,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET w/CT,Unilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET w/CT,Unspecified,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET/CT,Bilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET/CT,Left,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET/CT,Right,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET/CT,Unilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen,PET/CT,Unspecified,6732,NM PET Skull Base to Mid Thighs
Abdomen,Radiography,Bilateral,6596,XR Abdomen
Abdomen,Radiography,Left,6596,XR Abdomen
Abdomen,Radiography,Right,6596,XR Abdomen
Abdomen,Radiography,Unilateral,6596,XR Abdomen
Abdomen,Radiography,Unspecified,6596,XR Abdomen
Abdomen,Spectroscopy,Bilateral,6481,MR Abdomen
Abdomen,Spectroscopy,Left,6481,MR Abdomen
Abdomen,Spectroscopy,Right,6481,MR Abdomen
Abdomen,Spectroscopy,Unilateral,6481,MR Abdomen
Abdomen,Spectroscopy,Unspecified,6481,MR Abdomen
Abdomen,US,Bilateral,6560,US Abdomen Complete
Abdomen,US,Left,6560,US Abdomen Complete
Abdomen,US,Right,6560,US Abdomen Complete
Abdomen,US,Unilateral,6560,US Abdomen Complete
Abdomen,US,Unspecified,6560,US Abdomen Complete
Abdomen,US - Duplex,Bilateral,6753,US Abdomen Vasculature
Abdomen,US - Duplex,Left,6753,US Abdomen Vasculature
Abdomen,US - Duplex,Right,6753,US Abdomen Vasculature
Abdomen,US - Duplex,Unilateral,6753,US Abdomen Vasculature
Abdomen,US - Duplex,Unspecified,6753,US Abdomen Vasculature
Abdomen,US • Transcranial,Bilateral,6560,US Abdomen Complete
Abdomen,US • Transcranial,Left,6560,US Abdomen Complete
Abdomen,US • Transcranial,Right,6560,US Abdomen Complete
Abdomen,US • Transcranial,Unilateral,6560,US Abdomen Complete
Abdomen,US • Transcranial,Unspecified,6560,US Abdomen Complete
Abdomen,US • Transrectal,Bilateral,6560,US Abdomen Complete
Abdomen,US • Transrectal,Left,6560,US Abdomen Complete
Abdomen,US • Transrectal,Right,6560,US Abdomen Complete
Abdomen,US • Transrectal,Unilateral,6560,US Abdomen Complete
Abdomen,US • Transrectal,Unspecified,6560,US Abdomen Complete
Abdomen,US Duplex,Bilateral,6753,US Abdomen Vasculature
Abdomen,US Duplex,Left,6753,US Abdomen Vasculature
Abdomen,US Duplex,Right,6753,US Abdomen Vasculature
Abdomen,US Duplex,Unilateral,6753,US Abdomen Vasculature
Abdomen,US Duplex,Unspecified,6753,US Abdomen Vasculature
Abdomen,Vascular Lab,Bilateral,6753,US Abdomen Vasculature
Abdomen,Vascular Lab,Left,6753,US Abdomen Vasculature
Abdomen,Vascular Lab,Right,6753,US Abdomen Vasculature
Abdomen,Vascular Lab,Unilateral,6753,US Abdomen Vasculature
Abdomen,Vascular Lab,Unspecified,6753,US Abdomen Vasculature
Abdomen,X-Ray - Dental,Bilateral,6596,XR Abdomen
Abdomen,X-Ray - Dental,Left,6596,XR Abdomen
Abdomen,X-Ray - Dental,Right,6596,XR Abdomen
Abdomen,X-Ray - Dental,Unilateral,6596,XR Abdomen
Abdomen,X-Ray - Dental,Unspecified,6596,XR Abdomen
Abdomen,X-Ray - Diskography,Bilateral,6596,XR Abdomen
Abdomen,X-Ray - Diskography,Left,6596,XR Abdomen
Abdomen,X-Ray - Diskography,Right,6596,XR Abdomen
Abdomen,X-Ray - Diskography,Unilateral,6596,XR Abdomen
Abdomen,X-Ray - Diskography,Unspecified,6596,XR Abdomen
Abdomen,X-Ray - Magnification,Bilateral,6596,XR Abdomen
Abdomen,X-Ray - Magnification,Left,6596,XR Abdomen
Abdomen,X-Ray - Magnification,Right,6596,XR Abdomen
Abdomen,X-Ray - Magnification,Unilateral,6596,XR Abdomen
Abdomen,X-Ray - Magnification,Unspecified,6596,XR Abdomen
Abdomen,X-Ray - Specimen,Bilateral,6596,XR Abdomen
Abdomen,X-Ray - Specimen,Left,6596,XR Abdomen
Abdomen,X-Ray - Specimen,Right,6596,XR Abdomen
Abdomen,X-Ray - Specimen,Unilateral,6596,XR Abdomen
Abdomen,X-Ray - Specimen,Unspecified,6596,XR Abdomen
Abdomen,X-Ray - Standard,Bilateral,6596,XR Abdomen
Abdomen,X-Ray - Standard,Left,6596,XR Abdomen
Abdomen,X-Ray - Standard,Right,6596,XR Abdomen
Abdomen,X-Ray - Standard,Unilateral,6596,XR Abdomen
Abdomen,X-Ray - Standard,Unspecified,6596,XR Abdomen
Abdomen,X-Ray - Stereoscopic,Bilateral,6596,XR Abdomen
Abdomen,X-Ray - Stereoscopic,Left,6596,XR Abdomen
Abdomen,X-Ray - Stereoscopic,Right,6596,XR Abdomen
Abdomen,X-Ray - Stereoscopic,Unilateral,6596,XR Abdomen
Abdomen,X-Ray - Stereoscopic,Unspecified,6596,XR Abdomen
Abdomen,X-Ray w/Fluoroscopy,Bilateral,6596,XR Abdomen
Abdomen,X-Ray w/Fluoroscopy,Left,6596,XR Abdomen
Abdomen,X-Ray w/Fluoroscopy,Right,6596,XR Abdomen
Abdomen,X-Ray w/Fluoroscopy,Unilateral,6596,XR Abdomen
Abdomen,X-Ray w/Fluoroscopy,Unspecified,6596,XR Abdomen
Abdomen & Pelvis,Calcium Scoring,Bilateral,6409,CT Abdomen Pelvis
Abdomen & Pelvis,Calcium Scoring,Left,6409,CT Abdomen Pelvis
Abdomen & Pelvis,Calcium Scoring,Right,6409,CT Abdomen Pelvis
Abdomen & Pelvis,Calcium Scoring,Unilateral,6409,CT Abdomen Pelvis
Abdomen & Pelvis,Calcium Scoring,Unspecified,6409,CT Abdomen Pelvis
Abdomen & Pelvis,Conventional Tomography,Bilateral,6409,CT Abdomen Pelvis
Abdomen & Pelvis,Conventional Tomography,Left,6409,CT Abdomen Pelvis
Abdomen & Pelvis,Conventional Tomography,Right,6409,CT Abdomen Pelvis
Abdomen & Pelvis,Conventional Tomography,Unilateral,6409,CT Abdomen Pelvis
Abdomen & Pelvis,Conventional Tomography,Unspecified,6409,CT Abdomen Pelvis
Abdomen & Pelvis,CT,Bilateral,6409,CT Abdomen Pelvis
Abdomen & Pelvis,CT,Left,6409,CT Abdomen Pelvis
Abdomen & Pelvis,CT,Right,6409,CT Abdomen Pelvis
Abdomen & Pelvis,CT,Unilateral,6409,CT Abdomen Pelvis
Abdomen & Pelvis,CT,Unspecified,6409,CT Abdomen Pelvis
Abdomen & Pelvis,CTA,Bilateral,6451,CTA Abdomen Pelvis
Abdomen & Pelvis,CTA,Left,6451,CTA Abdomen Pelvis
Abdomen & Pelvis,CTA,Right,6451,CTA Abdomen Pelvis
Abdomen & Pelvis,CTA,Unilateral,6451,CTA Abdomen Pelvis
Abdomen & Pelvis,CTA,Unspecified,6451,CTA Abdomen Pelvis
Abdomen & Pelvis,MR,Bilateral,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MR,Left,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MR,Right,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MR,Unilateral,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MR,Unspecified,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRA,Bilateral,6539,MRA Abdomen
Abdomen & Pelvis,MRA,Left,6539,MRA Abdomen
Abdomen & Pelvis,MRA,Right,6539,MRA Abdomen
Abdomen & Pelvis,MRA,Unilateral,6539,MRA Abdomen
Abdomen & Pelvis,MRA,Unspecified,6539,MRA Abdomen
Abdomen & Pelvis,MRI,Bilateral,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI,Left,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI,Right,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI,Unilateral,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI,Unspecified,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI - Flow Mapping,Bilateral,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI - Flow Mapping,Left,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI - Flow Mapping,Right,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI - Flow Mapping,Unilateral,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI - Flow Mapping,Unspecified,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI - Functional,Bilateral,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI - Functional,Left,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI - Functional,Right,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI - Functional,Unilateral,6361,MR Abdomen Pelvis
Abdomen & Pelvis,MRI - Functional,Unspecified,6361,MR Abdomen Pelvis
Abdomen & Pelvis,Pelvimetry,Bilateral,6596,XR Abdomen
Abdomen & Pelvis,Pelvimetry,Left,6596,XR Abdomen
Abdomen & Pelvis,Pelvimetry,Right,6596,XR Abdomen
Abdomen & Pelvis,Pelvimetry,Unilateral,6596,XR Abdomen
Abdomen & Pelvis,Pelvimetry,Unspecified,6596,XR Abdomen
Abdomen & Pelvis,PET,Bilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET,Left,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET,Right,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET,Unilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET,Unspecified,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET - Perfusion,Bilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET - Perfusion,Left,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET - Perfusion,Right,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET - Perfusion,Unilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET - Perfusion,Unspecified,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET w/ CT,Bilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET w/ CT,Left,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET w/ CT,Right,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET w/ CT,Unilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET w/ CT,Unspecified,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET w/CT,Bilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET w/CT,Left,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET w/CT,Right,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET w/CT,Unilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET w/CT,Unspecified,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET/CT,Bilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET/CT,Left,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET/CT,Right,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET/CT,Unilateral,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,PET/CT,Unspecified,6732,NM PET Skull Base to Mid Thighs
Abdomen & Pelvis,Radiography,Bilateral,6596,XR Abdomen
Abdomen & Pelvis,Radiography,Left,6596,XR Abdomen
Abdomen & Pelvis,Radiography,Right,6596,XR Abdomen
Abdomen & Pelvis,Radiography,Unilateral,6596,XR Abdomen
Abdomen & Pelvis,Radiography,Unspecified,6596,XR Abdomen
Abdomen & Pelvis,Spectroscopy,Bilateral,6361,MR Abdomen Pelvis
Abdomen & Pelvis,Spectroscopy,Left,6361,MR Abdomen Pelvis
Abdomen & Pelvis,Spectroscopy,Right,6361,MR Abdomen Pelvis
Abdomen & Pelvis,Spectroscopy,Unilateral,6361,MR Abdomen Pelvis
Abdomen & Pelvis,Spectroscopy,Unspecified,6361,MR Abdomen Pelvis
Abdomen & Pelvis,US,Bilateral,6560,US Abdomen Complete
Abdomen & Pelvis,US,Left,6560,US Abdomen Complete
Abdomen & Pelvis,US,Right,6560,US Abdomen Complete
Abdomen & Pelvis,US,Unilateral,6560,US Abdomen Complete
Abdomen & Pelvis,US,Unspecified,6560,US Abdomen Complete
Abdomen & Pelvis,US - Duplex,Bilateral,6753,US Abdomen Vasculature
Abdomen & Pelvis,US - Duplex,Left,6753,US Abdomen Vasculature
Abdomen & Pelvis,US - Duplex,Right,6753,US Abdomen Vasculature
Abdomen & Pelvis,US - Duplex,Unilateral,6753,US Abdomen Vasculature
Abdomen & Pelvis,US - Duplex,Unspecified,6753,US Abdomen Vasculature
Abdomen & Pelvis,US • Transcranial,Bilateral,6560,US Abdomen Complete
Abdomen & Pelvis,US • Transcranial,Left,6560,US Abdomen Complete
Abdomen & Pelvis,US • Transcranial,Right,6560,US Abdomen Complete
Abdomen & Pelvis,US • Transcranial,Unilateral,6560,US Abdomen Complete
Abdomen & Pelvis,US • Transcranial,Unspecified,6560,US Abdomen Complete
Abdomen & Pelvis,US • Transrectal,Bilateral,6560,US Abdomen Complete
Abdomen & Pelvis,US • Transrectal,Left,6560,US Abdomen Complete
Abdomen & Pelvis,US • Transrectal,Right,6560,US Abdomen Complete
Abdomen & Pelvis,US • Transrectal,Unilateral,6560,US Abdomen Complete
Abdomen & Pelvis,US • Transrectal,Unspecified,6560,US Abdomen Complete
Abdomen & Pelvis,US Duplex,Bilateral,6753,US Abdomen Vasculature
Abdomen & Pelvis,US Duplex,Left,6753,US Abdomen Vasculature
Abdomen & Pelvis,US Duplex,Right,6753,US Abdomen Vasculature
Abdomen & Pelvis,US Duplex,Unilateral,6753,US Abdomen Vasculature
Abdomen & Pelvis,US Duplex,Unspecified,6753,US Abdomen Vasculature
Abdomen & Pelvis,Vascular Lab,Bilateral,6753,US Abdomen Vasculature
Abdomen & Pelvis,Vascular Lab,Left,6753,US Abdomen Vasculature
Abdomen & Pelvis,Vascular Lab,Right,6753,US Abdomen Vasculature
Abdomen & Pelvis,Vascular Lab,Unilateral,6753,US Abdomen Vasculature
Abdomen & Pelvis,Vascular Lab,Unspecified,6753,US Abdomen Vasculature
Abdomen & Pelvis,X-Ray - Dental,Bilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Dental,Left,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Dental,Right,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Dental,Unilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Dental,Unspecified,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Diskography,Bilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Diskography,Left,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Diskography,Right,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Diskography,Unilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Diskography,Unspecified,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Magnification,Bilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Magnification,Left,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Magnification,Right,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Magnification,Unilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Magnification,Unspecified,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Specimen,Bilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Specimen,Left,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Specimen,Right,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Specimen,Unilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Specimen,Unspecified,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Standard,Bilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Standard,Left,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Standard,Right,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Standard,Unilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Standard,Unspecified,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Stereoscopic,Bilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Stereoscopic,Left,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Stereoscopic,Right,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Stereoscopic,Unilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray - Stereoscopic,Unspecified,6596,XR Abdomen
Abdomen & Pelvis,X-Ray w/Fluoroscopy,Bilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray w/Fluoroscopy,Left,6596,XR Abdomen
Abdomen & Pelvis,X-Ray w/Fluoroscopy,Right,6596,XR Abdomen
Abdomen & Pelvis,X-Ray w/Fluoroscopy,Unilateral,6596,XR Abdomen
Abdomen & Pelvis,X-Ray w/Fluoroscopy,Unspecified,6596,XR Abdomen
Abdominal & Pelvic Arteries,Calcium Scoring,Bilateral,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,Calcium Scoring,Left,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,Calcium Scoring,Right,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,Calcium Scoring,Unilateral,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,Calcium Scoring,Unspecified,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,Conventional Tomography,Bilateral,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,Conventional Tomography,Left,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,Conventional Tomography,Right,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,Conventional Tomography,Unilateral,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,Conventional Tomography,Unspecified,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,CT,Bilateral,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,CT,Left,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,CT,Right,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,CT,Unilateral,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,CT,Unspecified,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,CTA,Bilateral,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,CTA,Left,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,CTA,Right,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,CTA,Unilateral,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,CTA,Unspecified,6451,CTA Abdomen Pelvis
Abdominal & Pelvic Arteries,MR,Bilateral,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MR,Left,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MR,Right,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MR,Unilateral,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MR,Unspecified,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRA,Bilateral,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRA,Left,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRA,Right,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRA,Unilateral,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRA,Unspecified,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRI,Bilateral,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRI,Left,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRI,Right,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRI,Unilateral,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRI,Unspecified,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRI - Flow Mapping,Bilateral,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRI - Flow Mapping,Left,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRI - Flow Mapping,Right,6367,MRA Abdomen Pelvis
Abdominal & Pelvic Arteries,MRI - Flow Mapping,Unilateral,6367,MRA Abdomen Pelvis
